tweet,label
"Martin Braithwaite will be out 3-4 months due to problems in his knee cartilage, according to @gerardromero",not_sarcastic
"FC Barcelona has between 60 and 70 million Euro to spend in the winter market and the priority is to sign Dani Olmo, per TV3",not_sarcastic
"This has NOTHING to do with what happened. What she was doing 6 months before - good, bad, medium - makes no difference to what happened on that day. https://t.co/0zGa3R9d1v",not_sarcastic
Boss has ordered everyone to work from home for the foreseeable to avoid the spread of coronavirus - this is mental,not_sarcastic
Once you go Fever Tree you never go back,not_sarcastic
"Packing up and moving out of Sheff today was one of the hardest, most emosh things I’ve had to do. Ever. S11 ily",not_sarcastic
modern family is a quality show,not_sarcastic
how nice is having friends who are interested in your life n get excited for you x,not_sarcastic
wish my first reaction to everything wasn’t crying,not_sarcastic
I think i’m addicted to dead by daylight,not_sarcastic
Dan Smith playing oblivion on his IG live has absolutely topped my week off 🥺,not_sarcastic
Married At First Sight: Australia is soooo juicy this season,not_sarcastic
"women say they want a man who has his life together. so how come whenever i show one the seven days’ worth of microwaved broccoli, carrot circles and chicken breast i keep in a tupperware in my fridge at all times, they are instantly rendered catatonic with clinical depression",not_sarcastic
"thinking of graduating from oxbridge and then making £800,000 per year from a weekly newspaper column exploring such topics as “the much-maligned cauliflower”",not_sarcastic
"fuck off calling your book ""eleanor oliphant is completely fine"" twee curly license-free font horseshit. radio 4 book club dick ass. call your book ""Pussy Popping At The Homicide Casino"" or i am not reading it",not_sarcastic
Trader Joe’s orange chicken is lowkey better than the orange chicken at most Seattle area Chinese restaurants,not_sarcastic
I need like 6 weeks on a vacation with my bffs to a place with no cell reception and I just think that would solve a lot of our problems,not_sarcastic
Sometimes you just really need a good “who the fuck am I and what on earth do I want” cry,not_sarcastic
Motivation Wednesday Night:  I AM the powerhouse of the cell.,not_sarcastic
I’ve been awake for 21 hours,not_sarcastic
"Instead of letting me get to know you, just slide over your amazon order history so i can really capture what kind of person you are",not_sarcastic
i wnat hug :(,not_sarcastic
denmann brushes r so therapeutic to clean,not_sarcastic
"ok ok not to be pick me or anything but like ppl who say that the bo burnham special inside is about him adhering to COVID guidelines are missing the point. its not about him staying quarantined out of force necessarily, its just about him staying inside and out of hte public eye",not_sarcastic
"@BuzzPatterson I think in part we're misreading some of these antics.  He's a supremely narcissistic Pol, and as such he feels he can do just about anything, and act just about any way he likes.  He's tone deaf, and it's not a new habit!",not_sarcastic
@NRA Number one lesson: 20 years on and we still have enemies.  Test this against ANY 20 year span in our history.  Resist those who will dominate you!,not_sarcastic
"@BuzzPatterson I say he's still pretty wiley.  A touch (?) of senility might be turbo-charging his wileyness, and he naturally loves the attention of his courtesan 'handlers'.",not_sarcastic
"orange is a fruit, a flavour and a colour and an orange is all three combined, madness",not_sarcastic
Sucks feeling like you’re bugging someone like hello do you want to be in my life or not,not_sarcastic
Wish growing your hair was as quick as chopping it off,not_sarcastic
"Suddenly working 7 days a week, thought I could cram in loads of work to save more money but ended up with no days off 😂 stupid",not_sarcastic
"I feel devastated for the team and the die hard fans, Italy did not deserve that win, they were bullies #Euro2020Final #eng",not_sarcastic
Thought I’d try and watch ‘Lost’ and I am now so hooked. I love it #lost #DisneyPlusStar,not_sarcastic
"Home, pet, and car ownership is great fun until you have to replace your roof, the cat needs surgery, and your tire blows out all in a month 🙃",not_sarcastic
"The entire aesthetic and stakes of the original fast and the furious is immaculate. Letty’s boots, sunglasses, and hair in the her intro couldn’t be better",not_sarcastic
"The last paper I wrote as an undergrad was whether I believed math was created or discovered. I wrote two papers, one defending each, and I still don’t know which I submitted. https://t.co/1KSB5xWxji",not_sarcastic
@thecauseendures Everything goes to financial security to be able to afford decent  housing.,not_sarcastic
@ChiminoRobin Awe. That's far and kind.  Blessings.,not_sarcastic
"@thecauseendures Awe. Appreciate that, Kim. Who knows where I will  land. I'm going to take my time.   It makes me concerned about the shortage of affordable housing for our aging population.  I don't want to be warehoused.",not_sarcastic
"come to think of it, I actually have never heard a Catholic man apologize",not_sarcastic
"okay ""deja vu"" is doing something for me that ""driver's license"" never did, and I think it might have something to do with those washed-out, low-fi drums that come in at like, 1:30. 10/10 production choice",not_sarcastic
(this is not to say I don’t love helping out on CTL or volunteering - I just don’t love doing it all at once during finals to check a box off 🙃),not_sarcastic
Animaniacs on netflix! Amazing!,not_sarcastic
Spent all morning hiking a mountain and exploring waterfalls. Normal people take naps to recover. I hit the gym twice as hard! #goals,not_sarcastic
Tweeting celebrities 31 years older than you to a fight is a stupid trend. @johnelway I’d rather get a beer with you and cheer on the @Broncos and thank you for all the work you do with them!,not_sarcastic
"lorde writes one, ONE song about her dog (who passed shortly following) and now im crying on the pink line",not_sarcastic
horseshoe crabs are so sweet and gentle i love them,not_sarcastic
my subconscious just be pumping the most hurtful scenarios into my dreams and i for one do not appreciate it,not_sarcastic
what's the diagnosis for when ur dog sits down but headfirst,not_sarcastic
i was the type of kid who would just collect and sit on millions of coins or currency in video games because not having that stability made me incredibly anxious and my roommate said i should start seeing my therapist again,not_sarcastic
ayo govvy hook me up w that stimmy if you know how the flow goes y feel,not_sarcastic
Love having an Asian name because the lecturer never picks on me in these zoom classes,not_sarcastic
Why do I get the most views when my stories are boring,not_sarcastic
You’d never be able to sell me magnetic lashes,not_sarcastic
Just finished Different for Girls / Just for One Day by @ReaLouisewener (not sure which title she prefers) &amp; loved it. Bittersweet &amp; funny.,not_sarcastic
I wonder if the ubiquity of spell checkers will change the evolution of language? #ShowerThoughts,not_sarcastic
"Amazing show last night from @TheMovielifeNYC (w/ special guest @brettromnes!) - thanks @vinniecaruana, @BrandonReilly and Navetta Bros. !",not_sarcastic
"Very proud to work for such an amazing trust, with such fab people @nhsuhcw #BBCHospital 💙",not_sarcastic
This country is screwed let’s be honest,not_sarcastic
"Having Covid is the weirdest feeling, the symptoms are constantly changing!",not_sarcastic
"Finding it very hard to detach my love for the club and it’s lack of action over Mendy.   In my opinion having anyone playing professional games with an open investigation, especially this severe is inexcusable.",not_sarcastic
"@joanne1894 @chillimac63 I haven’t said anything in regards to the case, the allegations, the crime.  I honestly have no idea how you’ve drawn that conclusion.",not_sarcastic
@joanne1894 @chillimac63 You can choose not to play a player. That’s no different in any squad anywhere in the world.,not_sarcastic
"watching fleabag for the first time and y'all weren't lying. Hot Priest is, indeed, hot",not_sarcastic
extremely dangerous of chicago style to give the illusion that what i'm writing is mature and sophisticated simply because it has footnotes,not_sarcastic
"tried to look up my mom’s instagram and just typed “mom” into the searchbar,,,,, did not work",not_sarcastic
"just took my little sister’s fake prom pictures at the same place i took mine while one of her friends wore my old dress i am feeling very sentimental:,)",not_sarcastic
i was debating whether or not i should mute someone whose tweets constantly piss me off but now that twitter is introducing anonymous dislikes i’m gonna turn their post notifs on,not_sarcastic
the most embarrassing thing ever just happened to me oh my god waiting at the les schwab tire for my tire to get repaired and they just drove my car up about 15 feet away from me and my phone connected to the bluetooth and i heard my car start BLASTING barbie tingz by nicki minaj,not_sarcastic
i got a shit load of extra taco bell and yknow what when god provides we don’t ask questions,not_sarcastic
"how do i explain to a potential roommate that i like gaudy cringey items not in a “haha this statement is so funny” but in a new-age, ironic, my life is satire, millenialcore kind of way",not_sarcastic
anything david attenborough narrates is gold,not_sarcastic
If drugs are banned from sports why isn’t makeup banned from beauty pageants?,not_sarcastic
Simpin aint pimpin,not_sarcastic
"Don’t let anyone ruin your day, it’s YOUR day. Ruin it yourself",not_sarcastic
summer just fully went to me: speaking of singstar ... hun ? we weren’t even talking,not_sarcastic
i can’t believe quorn chicken nuggets are that good,not_sarcastic
how can a person look at lizzo and not think she’s hot it makes no sense,not_sarcastic
#MUSpartans WR Joseph Powell was a full go at practice today. Good sign for the upcoming scrimmage @ Kalamazoo,not_sarcastic
I need a burner account ASAP,not_sarcastic
There’s no way Godzilla loses right? He’s literally fought worse kiaju before and still won 🤷🏽‍♂️,not_sarcastic
That is absolutely disgusting 🤮,not_sarcastic
How am i forgetting my mask this far down the line 🙃🙃🙃,not_sarcastic
Not even close to pretty but much needed 3 points 🔴⚪️⚫️,not_sarcastic
Hypothetically if you started a new job and one of your colleagues was a jake from love island stan … what would you hypothetically do,not_sarcastic
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,not_sarcastic
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,not_sarcastic
"Every episode of Curious George ever: the humans inexplicably leave a chimpanzee in charge of something important, wacky hijinks ensue.",not_sarcastic
I was sort of hoping for a more gradual transition into winter.,not_sarcastic
Voted (by mail) and nagged my husband into actually voting. My civic duty is complete.,not_sarcastic
Boys with mullets deserve everything and more,not_sarcastic
@severed_limb Only thing worse than men is bald red sweaty middle aged ones,not_sarcastic
Just get yer jab and shut yer moof,not_sarcastic
What the fuck is this Twitter update,not_sarcastic
how do parents of twins make sure they are calling them the right names??? what if they’ve actually been called their twins name their entire life and no one knows?? what if my name is actually Kyle?? Did my parents mess up too??,not_sarcastic
i hope @NICKIMINAJ is having a great day,not_sarcastic
@claire_seiler THIS IS AMAZING,not_sarcastic
@JessicaChung13 4) never take a first hour class,not_sarcastic
@claire_seiler see you there!,not_sarcastic
How is Fields not the starter,not_sarcastic
Jeudy :(,not_sarcastic
OT OT,not_sarcastic
@MCFCJerrish @davidinho_21 Nah Dias deffo got juice last season,not_sarcastic
@TrujistaSancho Reminder that City and United finished on the same number of points in 15/16…,not_sarcastic
Wow we aren’t the favourites this time? https://t.co/qKj4fKvYm3,not_sarcastic
crying on the toilet,not_sarcastic
Remarkable how little some of us will leave behind,not_sarcastic
Sorry man I been suckin off the grid,not_sarcastic
People who sell wedding/engagement rings on Facebook make me very uncomfortable,not_sarcastic
I literally THOUGHT about a weighted blanket and it popped up as an ad on my Facebook 🙃,not_sarcastic
After like 4 months I am finally over an emotionally manipulative asshole and I think I deserve both a slap in the face for taking that long and also a pat on the back for getting through it🤷🏻‍♀️,not_sarcastic
"I have cher’s dark lady stuck in my head but instead of the words ‘dark lady,’ my brain is substituting ‘dutch baby’",not_sarcastic
mmm! big fat baked sweet potato for lunch! sour cream and hot sauce!,not_sarcastic
I’m a HORRIBLE PERSON but one of my VERY FAVORITE THINGS is watching HUGE RICH TOURIST FAMILIES get on the El and then ALL FALL DOWN when the train starts moving,not_sarcastic
watching netflix original films scare me because the acting is either really bad or tolerable,not_sarcastic
this world is so small I swear everyone knows at least 1 person you might know,not_sarcastic
my washer and dryer be hitting the VOCALS for no absolute reason,not_sarcastic
I miss California. 💔,not_sarcastic
I’m done being replaceable to my “friends”,not_sarcastic
Update: almost 10 hours since the first modern vaccine.  Arm stiffness and pain has definitely worsened. I can’t hold my arm over my head and it hurts to lift my arm up to eat or do anything. Can’t move myself on the bed or do things with my left arm. 😬,not_sarcastic
update my gran called me an emo and walked out,not_sarcastic
wish i was good at singing :( it’s actually a bit embarassing,not_sarcastic
"might just not wear glasses when i leave the house more often,,, i’m just in a blur and it’s so much more relaxing than seeing everyone",not_sarcastic
Had my hair cut 😀,not_sarcastic
When I see your face there's not a thing that I would change,not_sarcastic
Xmas shopping all done thank god 😅,not_sarcastic
Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21,not_sarcastic
These people are our nation. Amplify their voices with every breath you can #FarmersProtest #FarmersStandingFirm,not_sarcastic
Give the #FarmersProtests at least half the time you spend staring at menus before eating food coming from those very farmers #FarmersStandingFirm,not_sarcastic
"sometimes i think life is rough, then i remember the one time i drank the starbucks witch’s brew frappachino and i feel less bad that ish nasty https://t.co/CCyloabF0l",not_sarcastic
"i love outerbanks, don’t get me wrong. but like why do they call him john b instead of just john. like the only reason someone needs to use their last initial is on the bachelor &amp; there’s multiple people with the same name? but there’s only one john &amp; they all know his last name?",not_sarcastic
@dunkindonuts @hannahebridges this is iconic hannah,not_sarcastic
i cant wait to like get my own place and get a lil cat someday im allergic to cats but its Ok,not_sarcastic
"i really do genuinely wish him a good and fast recovery. he used to bring me a lot of comfort. he’s young and said he’s getting good care, but it’s so traumatic and awful i really hope he’s doing alright.",not_sarcastic
hope dream had a good birthday todayy,not_sarcastic
THREE of my friends are doing their vivas this week and I am EXCITED FOR CELEBRATIONS 🍾,not_sarcastic
Just download the Researcher app - if anyone has tips please let me know 🙏,not_sarcastic
Does anyone else have to listen to extremely high energy music in order to work or is that just me?,not_sarcastic
10/10 reading my yearbook will always cheer me up,not_sarcastic
unreal how much i love my new tattoo,not_sarcastic
"cannot believe i was at an actual gig tonight and now i’m on my way to an actual nightclub, truly feel like me again i am thriving",not_sarcastic
Can we get an app that doesn’t have a chat feature? I hate the pressure to socialize on every single platform like is it too much to ask for mindless consumption?,not_sarcastic
Being a curly-haired ginger and walking into a hair salon full of women is a level of celebrity my social anxiety cannot handle,not_sarcastic
So does anyone else carry their animals around the house on a tour to look out all the windows so they know what it’s like to be big,not_sarcastic
Christmas sucked. Didn't get the heelys I wanted so how am I supposed get these ladies to swoon.,not_sarcastic
How the heck am I supposed to show off my rad new tube socks when class is online now? DAMN YOU CORONA!,not_sarcastic
Who's the bastard that got my cat to develop the kink of liking his ass slapped? Lord knows it wasn't me and I'm scared.,not_sarcastic
who saw new Alan Partridge and VEEP last night? Double dunter of genius comedy! :D,not_sarcastic
why is there part of a dead animal in the de courcy's arcade wheelie bin this morning? #fb,not_sarcastic
roll n' square sausage and a cup of tea from Robyn's Nest on Maryhill Rd. AMAZING.,not_sarcastic
excited for my transition from a gay who can’t drive to a gay that drives badly,not_sarcastic
i have till morning to have written 6000 words and all i can do is listen to tiktok sounds!,not_sarcastic
thinking about when i told my old coworker i had a gf and she said i was ‘so brave’,not_sarcastic
"""I know of no more encouraging fact than the unquestionable ability of man to elevate his life by conscious endeavor.""   Henry David Thoreau",not_sarcastic
"The more I learn about art history in general, the more I tend to appreciate modern art and its differences.",not_sarcastic
Great vacations are meant to recharge us. Spent four days with some of my best friends in the Keys and ready to get back to it.,not_sarcastic
y’all ever just sob in the vinbúðin?,not_sarcastic
"did i just drive over an hour to go to the closest trader joe’s and pretend i was still in california... yea, will i do it again? also hell fucking yea",not_sarcastic
should i skip class just to listen to phoebe and maggie’s iris cover on repeat? i think yes,not_sarcastic
"went to the bathroom at about 5am yesterday, mouse ran out from inside the closet, pee on my pants, pee on the floor, mouse gone",not_sarcastic
centipede just ran across my bed while i was in it. knocked a year off of my life expectancy for sure.,not_sarcastic
drop some creative fun instagram captions???,not_sarcastic
"What has happened to America? People of color can’t peacefully protest for basic human rights and dignity without running the risk of getting beaten or pepper sprayed, but a group of bitter white (mostly males) can break into the Capital with weapons while the police do nothing?",not_sarcastic
Day 3 of law school Law professor: “There are people who love you and people will listen to you talk about law school. Not both” Me: *thinking* “I need to find this unicorn”,not_sarcastic
I love the feeling of not studying enough and studying too much. There is never a middle ground during final season of law school,not_sarcastic
hot take but the taylor swift cardigan looks like something from Justice,not_sarcastic
i’d like to share that i am the happiest i’ve been in a very long time,not_sarcastic
"when i was taken off anesthesia today, i told my mom that i was on chopped and that i didn’t do well",not_sarcastic
"Latinx Americans - PLEASE hear #trump calling people of your cultures rapists, murderers, and low intellects and VOTE FOR @JoeBiden !!!!!!!!!!",not_sarcastic
someone please explain to me how our queen @taylorswift13 had time to create the masterpiece(!!!) of #evermorealbum while soaking in folklore’s success AND re-recording 5 previous albums?!!! she is too good to us 💙💙,not_sarcastic
WHY did the end of The Good Place leave me sobbing and grieving?! 😭🥺 I put watching the show off for a long time but would so recommend watching!,not_sarcastic
"i no longer sympathize with college students and finals. been there done that, ive done worse",not_sarcastic
my vibe is garth Brooks song “the thunder rolls” but the 3rd verse when the wife shoots her husband for cheating on her,not_sarcastic
Just a casual day at Oklahoma state university https://t.co/osW8tNACO9,not_sarcastic
"Chris:*tells elaborate story of how he and Michael lost 2 different lifeguarding whistles* Me: wow, you really blew it didn't you",not_sarcastic
okay but my self esteem has multiplied by 772827 since I got my braces off,not_sarcastic
"Baby, write this down",not_sarcastic
It’s the hypocrisy for me,not_sarcastic
@yourfavmichaela It’s never to late to take a nap,not_sarcastic
I have to put it on every social media platform I have because I am so proud of myself... I GOT ACCEPTED TO AN INTERNSHIP IN AUSTRALIA TODAY!!,not_sarcastic
it’s time to address the main problem of homelessness: it makes me uncomfortable to see it,not_sarcastic
"my gf's large cat is ""the big boy"" and the dog is ""the little guy"" even though the dog is bigger than the cat. i will never explain this bc it’s not my job to educate you",not_sarcastic
"all these antivax and antimask people dying of covid, i think is less about them staying true to their beliefs and more that they literally can’t imagine it happening to them, no matter how much it happens to others. “rip to you but i’m different” playing out on a mass scale",not_sarcastic
"If you still drink cow's milk, please do a quick Google search on what is actually in it and what industry your supporting. You'll be disgusted.",not_sarcastic
I can't look at a bug without thinking how many bells I could sell it for... Animal Crossing has really done a number on me.,not_sarcastic
"If u delete @Airbnb and download @vrbo (and send me proof), I will Venmo u money. Thank u.",not_sarcastic
Why do we apologize when we get emotional as if no other humans ever get emotional too? Why have we learned to say sorry for a very normal and innate thing!?,not_sarcastic
"Catch me in your local sizzler wearing acid wash jeans, my husband’s sweatshirt, and enjoying the Simpsons Halloween special on the TV.",not_sarcastic
Just ate a toasted PB &amp; honey sandwich for lunch. IT WAS ABSOLUTE BLISS. What are you having for lunch today?,not_sarcastic
i hate being one of the boys bc one of them just sent me a picture of his poop🥲,not_sarcastic
did y'all grow up watching happy tree friends or was i just mentally ill,not_sarcastic
idk who needs to hear this but i'm proud of u,not_sarcastic
me and rachel are sitting in mcdonald’s talking about how we spend too much money on food and as the guy at the table behind us is leaving he lays down $10 and says have a great day and walked out i’m crying,not_sarcastic
sometimes when my dad is mad at me i call him papa smurf and it makes him even more mad but i think it’s hella funny,not_sarcastic
crying in the krispy kreme parking lot cause the girl in the drive thru gave me an extra doughnut and told me to have a beautiful day,not_sarcastic
A week ago I was telling my mom I don’t want kids for awhile cause I’m not ready for the responsibility &amp; I have a lot to work on to be the best parent I can be. But I had a dream I had a baby and woke up sad bc I don’t have one 😩,not_sarcastic
You know what works better than therapy? Watching Mamma Mia,not_sarcastic
Whenever I see a big truck I automatically assume they’re most likely conservative &amp; racist,not_sarcastic
"At every job I’ve ever worked, my supervisor gets frustrated that I don’t retain information immediately or that I need things to be repeated multiple times. And not only is it really disheartening to be treated like I’m not trying or that I’m stupid, it has crushed my confidence",not_sarcastic
"If you have to announce that you treat women right, I am inclined to believe the exact opposite.",not_sarcastic
Idk how to explain it but watching snap videos takes energy,not_sarcastic
if he’s: - smooth talkin - so rockin - got everythin that a girls wantin - a cutie - plays it groovy - you cant help yourself from doin something stupid  - think your fallin for his smile - butterflies when he says your name - got somethin special Then: -he’s probably just tall,not_sarcastic
i wish i had a boyfriend for the sole purpose of building my ikea furniture for me,not_sarcastic
some of you actually got to ride in the car shaped shopping carts and it shows,not_sarcastic
Just finished Shang-Chi with @glitch031   Best MCU movie.,not_sarcastic
"No fucking way Trump said ""If only we had Robert E Lee to command our troops in Afghanistan.""  BRO HE WAS LITERALLY ON THE LOSING SIDE",not_sarcastic
Tried the first hour or so of Tales of Arise and it's already showing good signs. Only major issue I have is the lack of the local co-op I've come to expect from Tales.,not_sarcastic
"well if I’ve learnt one thing this week, it’s that there is nothing more mortifying than having to watch back your own recorded talk during a conference",not_sarcastic
I can’t quite believe I went to the gym last night instead of the pub (?!),not_sarcastic
can’t believe I’m weighing up spending £12.50 on a hotel chocolate advent calendar for myself ... but the heart wants what it wants 😕,not_sarcastic
why do david dobrik &amp; ben platt give off the same energy,not_sarcastic
how does one go about not making things up and then convincing yourself that the thing you’ve made up is true what would u call that wrong answers only,not_sarcastic
why do i have bama rush fomo,not_sarcastic
If you wear a bandana as your mask I’m only going to do the logical thing and assume you’re a cowboy,not_sarcastic
"Watched the #matthanock clip and immediately my mental health regressed, and not just cos he fucked the NHS",not_sarcastic
There’s nothing more empowering than a new phone case,not_sarcastic
"Research-based tips for helping your workforce recover, reconnect and re-engage https://t.co/h5wmbXlHE8",not_sarcastic
Discover more of Maranda Ridgway's greeting cards created for @thortful. https://t.co/yE0xkrmycK - thinking of sending a #greetingscard for #Easter?,not_sarcastic
"2br apt, Notts city centre  https://t.co/yFj989BdXR",not_sarcastic
We live in a society that has normalised debt as a part of our lifestyle. Let's normalise saving up our money before buying things.,not_sarcastic
Manage your personal budget and work out how best to invest your money to realise your goals.,not_sarcastic
"Investing doesn’t need to be complicated. Invest in a low cost global index fund or ETF over the long-term, have PAYtience and watch your money grow!",not_sarcastic
#BigNightIn Please send a virtual hug to Grandma Gwen in Liverpool from The Wigwoods in Coventry. Separated only by miles of cuddles xxx,not_sarcastic
#fancydressfriday #PEWithJoe ready to go!!!! https://t.co/aiQE02UFE3,not_sarcastic
Keep Watching the Skies! UK will be able to see the Space Station and SpaceX rocket this evening 9.30-9.50! Perfect half term timing. https://t.co/vR3MJfHcFA,not_sarcastic
Is there anything better and more comforting to eat when you're ill than toast?? No there is not,not_sarcastic
Lady Hale wearing the spookiest spider brooch I've ever seen to deliver a brutal smackdown is ICONIC,not_sarcastic
I'm currently getting a Japanese straight perm so that I have the beautiful sleek hair of my dreams,not_sarcastic
"@ownyourowndata @Algorandd Be nice to add more to my pot, maybe one day i can give some away.. #Algorand",not_sarcastic
"""Join me on @WeAre8Official to help save our planet in just 2 minutes a day"". #UnitedForGood https://t.co/a4xzjbRWXJ",not_sarcastic
Just switched to @octopus_energy 🐙 was with @BulbUK but there monthly payments go up and down like a seesaw and now they want even more money so.. #ByeBye,not_sarcastic
feeling so nostalgic today,not_sarcastic
things are looking UP omg I am so excited for this next chapter of my life,not_sarcastic
hug your loved ones right every single day. life is not promised to us so make every second count,not_sarcastic
Facetiming my friends has made me realise how much i miss them :(,not_sarcastic
Bloody lush😍😍😍😍 https://t.co/tkU6lYhVXQ,not_sarcastic
#jackstack @TGIFridays 😍😍😍 https://t.co/J2Ycj5WbOe,not_sarcastic
This time last year 🌈💛 there may not be a parade today but the fight for equality never stops. Celebrating with a socially distanced Pride D&amp;D session! #PRIDE2020 https://t.co/pKA4QU5UDi,not_sarcastic
"Rewatching Wonder Woman tonight and I forgot *just* how much I love this film 💛   ""When you see something wrong in the world you can either do nothing or do something, and I already tried doing nothing."" https://t.co/XMsx7E6dvF",not_sarcastic
"In case anyone needs to hear this today: trans people are valid, trans women are women, trans men are men, trans non-binary and gender non-conforming people are v a l i d, autistic people are *not* confused and they are also valid. Have a nice day.",not_sarcastic
One of my workmates got me bubble tea for free bc she works in one of the shops 😭 my heart 😭,not_sarcastic
Why does money heist do this to me 😭 My heart 😭,not_sarcastic
Got complimented on my skills in da kitchen today by both my managers and the head chef lfg 😎,not_sarcastic
What a fantastic game. Well done to Prime for allowing C4 to show it too - you've got to see it to be it.,not_sarcastic
"This tennis is hilariously fantastic to watch. So many finals are tight, cagey, error-strewn affairs. Not this one. #raducanufernandez #USOpen2021",not_sarcastic
Very sad to hear about Sean Lock's passing. A very funny man.,not_sarcastic
@williamhanson As I said yesterday- I speak the truth! Thanks a lot for a great talk I know the entire year enjoyed it though I roughly and learnt a lot.,not_sarcastic
@Jamie0Sharp Always ❤️,not_sarcastic
@gcntweet how has Marcel Kittle been allowed to use disc brakes his year??,not_sarcastic
Hannah Montana pandora station is so underrated,not_sarcastic
It's been such a good day💛,not_sarcastic
this is going to be the longest and shortest 20 days of my life.,not_sarcastic
i miss amsterdam,not_sarcastic
my fucking dog is a NIGHTMARE,not_sarcastic
really need upload season 2. today. now. thanks,not_sarcastic
lalisa and money are so good and perfect for lisa i’m so so proud of her and i can’t wait for the live performance,not_sarcastic
i’m not gonna be here for lisa’s release cos i’m old and tired but good luck lisa i know it’s gonna be so amazing and i’ll listen as soon as i wake up,not_sarcastic
i genuinely can’t believe that red velvet are finally back after like two years i don’t know how it’s been that long,not_sarcastic
GET YOUR VACCINES WHEN YOU CAN PEOPLE https://t.co/32UHMI4WJj,not_sarcastic
Yessssss Hannah Ann more emotion in the finale than in the whole season. Get him!! #TheBachelor,not_sarcastic
I don’t understand how any reasonable and compassionate human can watch the #MarchForOurLives and not see how crucial gun reform is for a safe and unified America,not_sarcastic
It’s Wednesday I’m in love,not_sarcastic
Wish somebody had told me all I had to do was wait to months for Yuengling to come to Texas before I bought five cases of it when I was in Florida,not_sarcastic
Super bummed that one of my best friends from high school is a republican,not_sarcastic
It'll all be okay in the end 👍,not_sarcastic
When you almost finish four seasons of Scandal in 5 days... Everything has you thinking #whatwouldOliviaPopedo ??,not_sarcastic
Life is always a little better when you are slightly obsessed with a Netflix show,not_sarcastic
"Unpopular opinion: a cruise is my idea of hell.   I don't care how expensive/ luxurious it is, it's a firm no.",not_sarcastic
"Not me looking at a slightly off coloured patch of skin on my finger ALL day, then remembering at 7:35pm that it's a 13 ish year old straightener burn that I've had half of my life 🤦‍♀️🙃",not_sarcastic
I've just seen the news about Sarah Harding and genuinely can't believe it. So sad.   So so so young.,not_sarcastic
Sometimes art school really just feels like im watching a TV show making fun of art school,not_sarcastic
Working in a restaurant very quickly reminds you how stupid and hateful people are 🙃🙃,not_sarcastic
Applying for jobs is so weird and feels fake,not_sarcastic
Very important. Had my second ultrasound yesterday and hoping it's just the PCOS I've been dealing with for the last decade. It feels like I've got random lumps of broken glass in there. https://t.co/599XkD9RYQ,not_sarcastic
"Had a look at the hashtag for #Malignant and tbh - it’s fine. The last 5 years have had some really new ideas in horror - this is no new ideas, but lots more body horror. And hot take: I’m not sure you can do body horror without being some kind of problematic.",not_sarcastic
I really need to wash my hair but I am SO lazy today...,not_sarcastic
"Reporting on this ceasefire makes it sound like both sides agreed to stop the violence. But you don't get to call a T.O. when you're getting chased down by a leopard. This ""ceasefire"" is just Israel saying it'll pause its ethnic cleansing for a little while.",not_sarcastic
We need an emoji for a neutral-faced eyebrow raise.  😳 this one looks embarrassed.  😧 this one looks distressed.  What if we want to show moderate surprise or that our interest has been piqued but are still being measured in our expression of it?,not_sarcastic
"Something really great about the initial Covid shutdown last year was the way it completely erased March Madness from the calendar. Missing that, tbqhwyrn.",not_sarcastic
I never thought at the start of lockdown that I would say lockdown life would be too overwhelming for me lol,not_sarcastic
"Isn't it sad that my life basically wouldn't change at all if there were no pandemic? Like bro, I was never doing any of that socialising shit anyways",not_sarcastic
i just want someone who would still love me even IF I grew that bad moustache,not_sarcastic
"@Itsaspacesuit @NickHintonn I’m right there with you, I always compliment people and it’s interesting the different ways it’s interpreted.",not_sarcastic
@elizableu @Timcast This is a powerful message you are conveying and I have the upmost respect for you for putting it all out there.,not_sarcastic
"@SILVERSCASPER @elizableu She was gentle, he wasn’t",not_sarcastic
"...One of these is a massively expensive exercise in pushing the boundaries of what humans can achieve, and landing on Mars is also pretty neat! This episode we're also tackling taking notes, reading new old comic books, and cheering on a rowing vet!",not_sarcastic
"It's also true; it's about a dream I had where I was living the videogame Doom (and kicking ass, to be fair). I've been playing through Doom Eternal recently, maybe that's what's brought I'm Not A Commando to the front of my mind.  Anyway:",not_sarcastic
"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff 😚",not_sarcastic
[AD - Press Trip] The Wildfowl and Wetland Trust site at Slimbridge in Gloucestershire has long been a favourite day out for local families.  @WWTSlimbridge  Read more 👉 https://t.co/FzfBlfJdqo  #WetlandHeroes #FamilyFun #VisitGloucestershire https://t.co/G3q6OZj2T1,not_sarcastic
AD | The ease of putting up and taking down the awning along with the extra space and the children wanting to sleep in it really did make all the difference. Read the full article: Olpro Cocoon Breeze inflatable drive away campervan awning review [AD] ▸ https://t.co/OsUyfI74Gj https://t.co/2hjXefaTmr,not_sarcastic
"Thank you all for your support yesterday &amp; to everyone who sponsored us, we raised over £1000. Brighton is a great place to do a marathon too, so much support on the course and I was swimming in the sea in my running kit within half an hour of finishing.",not_sarcastic
